codigo_ine,nombre
33061,San Martín De Oscos
33060,San Martín Del Rey Aurelio
33063,San Tirso De Abres
33062,Santa Eulalia De Oscos
33064,Santo Adriano
33065,Sariego
33066,Siero
33067,Sobrescobio
33068,Somiedo
33069,Soto Del Barco
33070,Tapia De Casariego
33071,Taramundi
33072,Teverga
33073,Tineo
33034,Valdés
33074,Vegadeo
33075,Villanueva De Oscos
33076,Villaviciosa
33077,Villayón
33078,Yernes Y Tameza
34001,Abarca De Campos
34003,Abia De Las Torres
34004,Aguilar De Campoo
34005,Alar Del Rey
34006,Alba De Cerrato
34009,Amayuelas De Arriba
34010,Ampudia
34011,Amusco
34012,Antigüedad
34015,Arconada
34017,Astudillo
34018,Autilla Del Pino
34019,Autillo De Campos
34020,Ayuela
34022,Baltanás
34024,Baquerín De Campos
34025,Bárcena De Campos
34027,Barruelo De Santullán
34028,Báscones De Ojeda
34029,Becerril De Campos
34031,Belmonte De Campos
34032,Berzosilla
34033,Boada De Campos
34035,Boadilla De Rioseco
34034,Boadilla Del Camino
34036,Brañosera
34037,Buenavista De Valdavia
34038,Bustillo De La Vega
34039,Bustillo Del Páramo De Carrión
34041,Calahorra De Boedo
34042,Calzada De Los Molinos
34045,Capillas
34046,Cardeñosa De Volpejera
34047,Carrión De Los Condes
34048,Castil De Vela
34049,Castrejón De La Peña
34050,Castrillo De Don Juan
34051,Castrillo De Onielo
34052,Castrillo De Villavega
34053,Castromocho
34055,Cervatos De La Cueza
34056,Cervera De Pisuerga
34057,Cevico De La Torre
34058,Cevico Navero
34059,Cisneros
34060,Cobos De Cerrato
34061,Collazos De Boedo
34062,Congosto De Valdavia
34063,Cordovilla La Real
34066,Cubillas De Cerrato
34067,Dehesa De Montejo
34068,Dehesa De Romanos
34069,Dueñas
34070,Espinosa De Cerrato
34071,Espinosa De Villagonzalo
34072,Frechilla
34073,Fresno Del Río
34074,Frómista
34076,Fuentes De Nava
34077,Fuentes De Valdepero
34079,Grijota
34080,Guardo
34081,Guaza De Campos
34082,Hérmedes De Cerrato
34083,Herrera De Pisuerga
34084,Herrera De Valdecañas
34086,Hontoria De Cerrato
34087,Hornillos De Cerrato
34088,Husillos
34089,Itero De La Vega
34091,Lagartos
34092,Lantadilla
34094,Ledigos
34903,Loma De Ucieza
34096,Lomas
34098,Magaz De Pisuerga
34099,Manquillos
34100,Mantinos
34101,Marcilla De Campos
34102,Mazariegos
34103,Mazuecos De Valdeginate
34104,Melgar De Yuso
34106,Meneses De Campos
34107,Micieces De Ojeda
34108,Monzón De Campos
34109,Moratinos
34110,Mudá
34112,Nogal De Las Huertas
34113,Olea De Boedo
34114,Olmos De Ojeda
34116,Osornillo
34901,Osorno La Mayor
34120,Palencia
34121,Palenzuela
34122,Páramo De Boedo
34123,Paredes De Nava
34124,Payo De Ojeda
34125,Pedraza De Campos
34126,Pedrosa De La Vega
34127,Perales
34904,"Pernía, La"
34129,Pino Del Río
34130,Piña De Campos
34131,Población De Arroyo
34132,Población De Campos
34133,Población De Cerrato
34134,Polentinos
34135,Pomar De Valdivia
34136,Poza De La Vega
34137,Pozo De Urama
34139,Prádanos De Ojeda
34140,"Puebla De Valdavia, La"
34141,Quintana Del Puente
34143,Quintanilla De Onsoña
34146,Reinoso De Cerrato
34147,Renedo De La Vega
34149,Requena De Campos
34151,Respenda De La Peña
34152,Revenga De Campos
34154,Revilla De Collazos
34155,Ribas De Campos
34156,Riberos De La Cueza
34157,Saldaña
34158,Salinas De Pisuerga
34159,San Cebrián De Campos
34160,San Cebrián De Mudá
34161,San Cristóbal De Boedo
34163,San Mamés De Campos
34165,San Román De La Cuba
34167,Santa Cecilia Del Alcor
34168,Santa Cruz De Boedo
34169,Santervás De La Vega
34170,Santibáñez De Ecla
34171,Santibáñez De La Peña
34174,Santoyo
34175,"Serna, La"
34177,Soto De Cerrato
34176,Sotobañado Y Priorato
34178,Tabanera De Cerrato
34179,Tabanera De Valdavia
34180,Támara De Campos
34181,Tariego De Cerrato
34182,Torquemada
34184,Torremormojón
34185,Triollo
34186,Valbuena De Pisuerga
34189,Valdeolmillos
34190,Valderrábano
34192,Valde-Ucieza
34196,Valle De Cerrato
34902,Valle Del Retortillo
34199,Velilla Del Río Carrión
34023,Venta De Baños
34201,Vertavillo
34093,"Vid De Ojeda, La"
34202,Villabasta De Valdavia
34204,Villacidaler
34205,Villaconancio
34206,Villada
34208,Villaeles De Valdavia
34210,Villahán
34211,Villaherreros
34213,Villalaco
34214,Villalba De Guardo
34215,Villalcázar De Sirga
34216,Villalcón
34217,Villalobón
34218,Villaluenga De La Vega
34220,Villamartín De Campos
34221,Villamediana
34222,Villameriel
34223,Villamoronta
34224,Villamuera De La Cueza
34225,Villamuriel De Cerrato
34227,Villanueva Del Rebollar
34228,Villanuño De Valdavia
34229,Villaprovedo
34230,Villarmentero De Campos
34231,Villarrabé
34232,Villarramiel
34233,Villasarracino
34234,Villasila De Valdavia
34236,Villaturde
34237,Villaumbrales
34238,Villaviudas
34240,Villerías De Campos
34241,Villodre
34242,Villodrigo
34243,Villoldo
34245,Villota Del Páramo
34246,Villovieco
35001,Agaete
35002,Agüimes
35020,"Aldea De San Nicolás, La"
35003,Antigua
35004,Arrecife
35005,Artenara
35006,Arucas
35007,Betancuria
35008,Firgas
35009,Gáldar
35010,Haría
35011,Ingenio
35012,Mogán
35013,Moya
35014,"Oliva, La"
35015,Pájara
35016,"Palmas De Gran Canaria, Las"
35017,Puerto Del Rosario
35018,San Bartolomé
35019,San Bartolomé De Tirajana
35021,Santa Brígida
35022,Santa Lucía De Tirajana
35023,Santa María De Guía De Gran Canaria
35024,Teguise
35025,Tejeda
35026,Telde
35027,Teror
35028,Tías
35029,Tinajo
35030,Tuineje
35032,Valleseco
35031,Valsequillo De Gran Canaria
35033,Vega De San Mateo
35034,Yaiza
36020,Agolada
36001,Arbo
36003,Baiona
36002,Barro
36004,Bueu
36005,Caldas De Reis
36006,Cambados
36007,Campo Lameiro
36008,Cangas
36009,"Cañiza, A"
36010,Catoira
36011,Cerdedo
36012,Cotobade
36013,Covelo
36014,Crecente
36015,Cuntis
36016,Dozón
36017,"Estrada, A"
36018,Forcarei
36019,Fornelos De Montes
36021,Gondomar
36022,"Grove, O"
36023,"Guarda, A"
36901,"Illa De Arousa, A"
36024,Lalín
36025,"Lama, A"
36026,Marín
36027,Meaño
36028,Meis
36029,Moaña
36030,Mondariz
36031,Mondariz-Balneario
36032,Moraña
36033,Mos
36034,"Neves, As"
36035,Nigrán
36036,Oia
36037,Pazos De Borbén
36041,Poio
36043,Ponte Caldelas
36042,Ponteareas
36044,Pontecesures
36038,Pontevedra
36039,"Porriño, O"
36040,Portas
36045,Redondela
36046,Ribadumia
36047,Rodeiro
36048,"Rosal, O"
36049,Salceda De Caselas
36050,Salvaterra De Miño
36051,Sanxenxo
36052,Silleda
36053,Soutomaior
36054,Tomiño
36055,Tui
36056,Valga
36057,Vigo
36059,Vila De Cruces
36058,Vilaboa
36060,Vilagarcía De Arousa
36061,Vilanova De Arousa
37001,Abusejo
37002,Agallas
37003,Ahigal De Los Aceiteros
37004,Ahigal De Villarino
37005,"Alameda De Gardón, La"
37006,"Alamedilla, La"
37007,Alaraz
37008,Alba De Tormes
37009,Alba De Yeltes
37010,"Alberca, La"
37011,"Alberguería De Argañán, La"
37012,Alconada
37015,Aldea Del Obispo
37013,Aldeacipreste
37014,Aldeadávila De La Ribera
37016,Aldealengua
37017,Aldeanueva De Figueroa
37018,Aldeanueva De La Sierra
37019,Aldearrodrigo
37020,Aldearrubia
37021,Aldeaseca De Alba
37022,Aldeaseca De La Frontera
37023,Aldeatejada
37024,Aldeavieja De Tormes
37025,Aldehuela De La Bóveda
37026,Aldehuela De Yeltes
37027,Almenara De Tormes
37028,Almendra
37029,Anaya De Alba
37030,Añover De Tormes
37031,Arabayona De Mógica
37032,Arapiles
37033,Arcediano
37034,"Arco, El"
37035,Armenteros
37037,"Atalaya, La"
37038,Babilafuente
37039,Bañobárez
37040,Barbadillo
37041,Barbalos
37042,Barceo
37044,Barruecopardo
37045,"Bastida, La"
37046,Béjar
37047,Beleña
37049,Bermellar
37050,Berrocal De Huebra
37051,Berrocal De Salvatierra
37052,Boada
37054,"Bodón, El"
37055,Bogajo
37056,"Bouza, La"
37057,Bóveda Del Río Almar
37058,Brincones
37059,Buenamadre
37060,Buenavista
37061,"Cabaco, El"
37063,"Cabeza De Béjar, La"
37065,Cabeza Del Caballo
37062,Cabezabellosa De La Calzada
37067,Cabrerizos
37068,Cabrillas
37069,Calvarrasa De Abajo
37070,Calvarrasa De Arriba
37071,"Calzada De Béjar, La"
37072,Calzada De Don Diego
37073,Calzada De Valdunciel
37074,Campillo De Azaba
37077,"Campo De Peñaranda, El"
37078,Candelario
37079,Canillas De Abajo
37080,Cantagallo
37081,Cantalapiedra
37082,Cantalpino
37083,Cantaracillo
37085,Carbajosa De La Sagrada
37086,Carpio De Azaba
37087,Carrascal De Barregas
37088,Carrascal Del Obispo
37089,Casafranca
37090,"Casas Del Conde, Las"
37091,Casillas De Flores
37092,Castellanos De Moriscos
37185,Castellanos De Villiquera
37096,Castillejo De Martín Viejo
37097,Castraz
37098,Cepeda
37099,Cereceda De La Sierra
37100,Cerezal De Peñahorcada
37101,Cerralbo
37102,"Cerro, El"
37103,Cespedosa De Tormes
37114,Chagarcía Medianero
37104,Cilleros De La Bastida
37106,Cipérez
37107,Ciudad Rodrigo
37108,Coca De Alba
37109,Colmenar De Montemayor
37110,Cordovilla
37112,Cristóbal
37113,"Cubo De Don Sancho, El"
37115,Dios Le Guarde
37116,Doñinos De Ledesma
37117,Doñinos De Salamanca
37118,Ejeme
37119,"Encina, La"
37120,Encina De San Silvestre
37121,Encinas De Abajo
37122,Encinas De Arriba
37123,Encinasola De Los Comendadores
37124,Endrinal
37125,Escurial De La Sierra
37126,Espadaña
37127,Espeja
37128,Espino De La Orbada
37129,Florida De Liébana
37130,Forfoleda
37131,Frades De La Sierra
37132,"Fregeneda, La"
37133,Fresnedoso
37134,Fresno Alhándiga
37135,"Fuente De San Esteban, La"
37136,Fuenteguinaldo
37137,Fuenteliante
37138,Fuenterroble De Salvatierra
37139,Fuentes De Béjar
37140,Fuentes De Oñoro
37141,Gajates
37142,Galindo Y Perahuy
37143,Galinduste
37144,Galisancho
37145,Gallegos De Argañán
37146,Gallegos De Solmirón
37147,Garcibuey
37148,Garcihernández
37149,Garcirrey
37150,Gejuelo Del Barro
37151,Golpejas
37152,Gomecello
37154,Guadramiro
37155,Guijo De Ávila
37156,Guijuelo
37157,Herguijuela De Ciudad Rodrigo
37158,Herguijuela De La Sierra
37159,Herguijuela Del Campo
37160,Hinojosa De Duero
37161,Horcajo De Montemayor
37162,Horcajo Medianero
37163,"Hoya, La"
37164,Huerta
37165,Iruelos
37166,Ituero De Azaba
37167,Juzbado
37168,Lagunilla
37169,Larrodrigo
37170,Ledesma
37171,Ledrada
37172,Linares De Riofrío
37173,Lumbrales
37175,Machacón
37174,Macotera
37176,Madroñal
37177,"Maíllo, El"
37178,Malpartida
37179,Mancera De Abajo
37180,"Manzano, El"
37181,Martiago
37183,Martín De Yeltes
37182,Martinamor
37184,Masueco
37186,"Mata De Ledesma, La"
37187,Matilla De Los Caños Del Río
37188,"Maya, La"
37189,Membribe De La Sierra
37190,Mieza
37191,"Milano, El"
37192,Miranda De Azán
37193,Miranda Del Castañar
37194,Mogarraz
37195,Molinillo
37196,Monforte De La Sierra
37197,Monleón
37198,Monleras
37199,Monsagro
37200,Montejo
37201,Montemayor Del Río
37202,Monterrubio De Armuña
37203,Monterrubio De La Sierra
37204,Morasverdes
37205,Morille
37206,Moríñigo
37207,Moriscos
37208,Moronta
37209,Mozárbez
37211,Narros De Matalayegua
37213,Nava De Béjar
37214,Nava De Francia
37215,Nava De Sotrobal
37212,Navacarros
37216,Navales
37217,Navalmoral De Béjar
37218,Navamorales
37219,Navarredonda De La Rinconada
37221,Navasfrías
37222,Negrilla De Palencia
37223,Olmedo De Camaces
37224,"Orbada, La"
37225,Pajares De La Laguna
37226,Palacios Del Arzobispo
37228,Palaciosrubios
37229,Palencia De Negrilla
37230,Parada De Arriba
37231,Parada De Rubiales
37232,Paradinas De San Juan
37233,Pastores
37234,"Payo, El"
37235,Pedraza De Alba
37236,Pedrosillo De Alba
37237,Pedrosillo De Los Aires
37238,Pedrosillo El Ralo
37239,"Pedroso De La Armuña, El"
37240,Pelabravo
37241,Pelarrodríguez
37242,Pelayos
37243,"Peña, La"
37244,Peñacaballera
37245,Peñaparda
37246,Peñaranda De Bracamonte
37247,Peñarandilla
37248,Peralejos De Abajo
37249,Peralejos De Arriba
37250,Pereña De La Ribera
37251,Peromingo
37252,Pinedas
37253,"Pino De Tormes, El"
37254,Pitiegua
37255,Pizarral
37256,Poveda De Las Cintas
37257,Pozos De Hinojo
37258,Puebla De Azaba
37259,Puebla De San Medel
37260,Puebla De Yeltes
37261,Puente Del Congosto
37262,Puertas
37263,Puerto De Béjar
37264,Puerto Seguro
37265,Rágama
37266,"Redonda, La"
37267,Retortillo
37268,"Rinconada De La Sierra, La"
37269,Robleda
37270,Robliza De Cojos
37271,Rollán
37272,Saelices El Chico
37273,"Sagrada, La"
37303,"Sahugo, El"
37274,Salamanca
37275,Saldeana
37276,Salmoral
37277,Salvatierra De Tormes
37278,San Cristóbal De La Cuesta
37284,San Esteban De La Sierra
37285,San Felices De Los Gallegos
37286,San Martín Del Castañar
37287,San Miguel De Valero
37036,San Miguel Del Robledo
37288,San Morales
37289,San Muñoz
37291,San Pedro De Rozados
37290,San Pedro Del Valle
37292,San Pelayo De Guareña
37280,Sanchón De La Ribera
37281,Sanchón De La Sagrada
37282,Sanchotello
37279,Sancti-Spíritus
37283,Sando
37293,Santa María De Sando
37294,Santa Marta De Tormes
37296,Santiago De La Puebla
37297,Santibáñez De Béjar
37298,Santibáñez De La Sierra
37299,Santiz
37300,"Santos, Los"
37301,Sardón De Los Frailes
37302,Saucelle
37304,Sepulcro-Hilario
37305,Sequeros
37306,Serradilla Del Arroyo
37307,Serradilla Del Llano
37309,"Sierpe, La"
37310,Sieteiglesias De Tormes
37311,Sobradillo
37312,Sorihuela
37313,Sotoserrano
37314,Tabera De Abajo
37315,"Tala, La"
37316,Tamames
37317,Tarazona De Guareña
37318,Tardáguila
37319,"Tejado, El"
37320,Tejeda Y Segoyuela
37321,Tenebrón
37322,Terradillos
37323,Topas
37324,Tordillos
37325,"Tornadizo, El"
37327,Torresmenudas
37328,Trabanca
37329,Tremedal De Tormes
37330,Valdecarros
37331,Valdefuentes De Sangusín
37332,Valdehijaderos
37333,Valdelacasa
37334,Valdelageve
37335,Valdelosa
37336,Valdemierque
37337,Valderrodrigo
37338,Valdunciel
37339,Valero
37343,Vallejera De Riofrío
37340,Valsalabroso
37341,Valverde De Valdelacasa
37342,Valverdón
37344,Vecinos
37345,Vega De Tirados
37346,"Veguillas, Las"
37347,"Vellés, La"
37348,Ventosa Del Río Almar
37349,"Vídola, La"
37351,Villaflores
37352,Villagonzalo De Tormes
37353,Villalba De Los Llanos
37354,Villamayor
37355,Villanueva Del Conde
37356,Villar De Argañán
37357,Villar De Ciervo
37358,Villar De Gallimazo
37359,Villar De La Yegua
37360,Villar De Peralonso
37361,Villar De Samaniego
37362,Villares De La Reina
37363,Villares De Yeltes
37364,Villarino De Los Aires
37365,Villarmayor
37366,Villarmuerto
37367,Villasbuenas
37368,Villasdardo
37369,Villaseco De Los Gamitos
37370,Villaseco De Los Reyes
37371,Villasrubias
37372,Villaverde De Guareña
37373,Villavieja De Yeltes
37374,Villoria
37375,Villoruela
37350,Vilvestre
37376,Vitigudino
37377,Yecla De Yeltes
37378,Zamarra
37379,Zamayón
37380,Zarapicos
37381,"Zarza De Pumareda, La"
37382,Zorita De La Frontera
38001,Adeje
38002,Agulo
38003,Alajeró
38004,Arafo
38005,Arico
38006,Arona
38007,Barlovento
38008,Breña Alta
38009,Breña Baja
38010,Buenavista Del Norte
38011,Candelaria
38012,Fasnia
38013,Frontera
38014,Fuencaliente De La Palma
38015,Garachico
38016,Garafía
38017,Granadilla De Abona
38018,"Guancha, La"
38019,Guía De Isora
38020,Güímar
38021,Hermigua
38022,Icod De Los Vinos
38024,"Llanos De Aridane, Los"
38025,"Matanza De Acentejo, La"
38026,"Orotava, La"
38027,"Paso, El"
38901,"Pinar De El Hierro, El"
38028,Puerto De La Cruz
38029,Puntagorda
38030,Puntallana
38031,"Realejos, Los"
38032,"Rosario, El"
38033,San Andrés Y Sauces
38023,San Cristóbal De La Laguna
38034,San Juan De La Rambla
38035,San Miguel De Abona
38036,San Sebastián De La Gomera
38037,Santa Cruz De La Palma
38038,Santa Cruz De Tenerife
38039,Santa Úrsula
38040,Santiago Del Teide
38041,"Sauzal, El"
38042,"Silos, Los"
38043,Tacoronte
38044,"Tanque, El"
38045,Tazacorte
38046,Tegueste
38047,Tijarafe
38049,Valle Gran Rey
38050,Vallehermoso
38048,Valverde
38051,"Victoria De Acentejo, La"
38052,Vilaflor
38053,Villa De Mazo
39001,Alfoz De Lloredo
39002,Ampuero
39003,Anievas
39004,Arenas De Iguña
39005,Argoños
39006,Arnuero
39007,Arredondo
39008,"Astillero, El"
39009,Bárcena De Cicero
39010,Bárcena De Pie De Concha
39011,Bareyo
39012,Cabezón De La Sal
39013,Cabezón De Liébana
39014,Cabuérniga
39015,Camaleño
39016,Camargo
39027,Campoo De Enmedio
39017,Campoo De Yuso
39018,Cartes
39019,Castañeda
39020,Castro-Urdiales
39021,Cieza
39022,Cillorigo De Liébana
39023,Colindres
39024,Comillas
39025,"Corrales De Buelna, Los"
39026,Corvera De Toranzo
39028,Entrambasaguas
39029,Escalante
39030,Guriezo
39031,Hazas De Cesto
39032,Hermandad De Campoo De Suso
39033,Herrerías
39034,Lamasón
39035,Laredo
39036,Liendo
39037,Liérganes
39038,Limpias
39039,Luena
39040,Marina De Cudeyo
39041,Mazcuerras
39042,Medio Cudeyo
39043,Meruelo
39044,Miengo
39045,Miera
39046,Molledo
39047,Noja
39048,Penagos
39049,Peñarrubia
39050,Pesaguero
39051,Pesquera
39052,Piélagos
39053,Polaciones
39054,Polanco
39055,Potes
39056,Puente Viesgo
39057,Ramales De La Victoria
39058,Rasines
39059,Reinosa
39060,Reocín
39061,Ribamontán Al Mar
39062,Ribamontán Al Monte
39063,Rionansa
39064,Riotuerto
39065,"Rozas De Valdearroyo, Las"
39066,Ruente
39067,Ruesga
39068,Ruiloba
39069,San Felices De Buelna
39070,San Miguel De Aguayo
39071,San Pedro Del Romeral
39072,San Roque De Riomiera
39080,San Vicente De La Barquera
39073,Santa Cruz De Bezana
39074,Santa María De Cayón
39075,Santander
39076,Santillana Del Mar
39077,Santiurde De Reinosa
39078,Santiurde De Toranzo
39079,Santoña
39081,Saro
39082,Selaya
39083,Soba
39084,Solórzano
39085,Suances
39086,"Tojos, Los"
39087,Torrelavega
39088,Tresviso
39089,Tudanca
39090,Udías
39095,Val De San Vicente
39091,Valdáliga
39092,Valdeolea
39093,Valdeprado Del Río
39094,Valderredible
39101,Valle De Villaverde
39096,Vega De Liébana
39097,Vega De Pas
39098,Villacarriedo
39099,Villaescusa
39100,Villafufre
39102,Voto
40001,Abades
40002,Adrada De Pirón
40003,Adrados
40004,Aguilafuente
40005,Alconada De Maderuelo
40012,Aldea Real
40006,Aldealcorvo
40007,Aldealengua De Pedraza
40008,Aldealengua De Santa María
40009,Aldeanueva De La Serrezuela
40010,Aldeanueva Del Codonal
40013,Aldeasoña
40014,Aldehorno
40015,Aldehuela Del Codonal
40016,Aldeonte
40017,Anaya
40018,Añe
40019,Arahuetes
40020,Arcones
40021,Arevalillo De Cega
40022,Armuña
40024,Ayllón
40025,Barbolla
40026,Basardilla
40028,Bercial
40029,Bercimuel
40030,Bernardos
40031,Bernuy De Porreros
40032,Boceguillas
40033,Brieva
40034,Caballar
40035,Cabañas De Polendos
40036,Cabezuela
40037,Calabazas De Fuentidueña
40039,Campo De San Pedro
40040,Cantalejo
40041,Cantimpalos
40043,Carbonero El Mayor
40044,Carrascal Del Río
40045,Casla
40046,Castillejo De Mesleón
40047,Castro De Fuentidueña
40048,Castrojimeno
40049,Castroserna De Abajo
40051,Castroserracín
40052,Cedillo De La Torre
40053,Cerezo De Abajo
40054,Cerezo De Arriba
40065,Chañe
40055,Cilleruelo De San Mamés
40056,Cobos De Fuentidueña
40057,Coca
40058,Codorniz
40059,Collado Hermoso
40060,Condado De Castilnovo
40061,Corral De Ayllón
40902,Cozuelos De Fuentidueña
40062,Cubillo
40063,Cuéllar
40905,Cuevas De Provanco
40068,Domingo García
40069,Donhierro
40070,Duruelo
40071,Encinas
40072,Encinillas
40073,Escalona Del Prado
40074,Escarabajosa De Cabezas
40075,Escobar De Polendos
40076,"Espinar, El"
40077,Espirdo
40078,Fresneda De Cuéllar
40079,Fresno De Cantespino
40080,Fresno De La Fuente
40081,Frumales
40082,Fuente De Santa Cruz
40083,Fuente El Olmo De Fuentidueña
40084,Fuente El Olmo De Íscar
40086,Fuentepelayo
40087,Fuentepiñel
40088,Fuenterrebollo
40089,Fuentesaúco De Fuentidueña
40091,Fuentesoto
40092,Fuentidueña
40093,Gallegos
40094,Garcillán
40095,Gomezserracín
40097,Grajera
40099,Honrubia De La Cuesta
40100,Hontalbilla
40101,Hontanares De Eresma
40103,"Huertos, Los"
40104,Ituero Y Lama
40105,Juarros De Riomoros
40106,Juarros De Voltoya
40107,Labajos
40108,Laguna De Contreras
40109,Languilla
40110,Lastras De Cuéllar
40111,Lastras Del Pozo
40112,"Lastrilla, La"
40113,"Losa, La"
40115,Maderuelo
40903,Marazoleja
40118,Marazuela
40119,Martín Miguel
40120,Martín Muñoz De La Dehesa
40121,Martín Muñoz De Las Posadas
40122,Marugán
40124,Mata De Cuéllar
40123,Matabuena
40125,"Matilla, La"
40126,Melque De Cercos
40127,Membibre De La Hoz
40128,Migueláñez
40129,Montejo De Arévalo
40130,Montejo De La Vega De La Serrezuela
40131,Monterrubio
40132,Moral De Hornuez
40134,Mozoncillo
40135,Muñopedro
40136,Muñoveros
40138,Nava De La Asunción
40139,Navafría
40140,Navalilla
40141,Navalmanzano
40142,Navares De Ayuso
40143,Navares De Enmedio
40144,Navares De Las Cuevas
40145,Navas De Oro
40904,Navas De Riofrío
40146,Navas De San Antonio
40148,Nieva
40149,Olombrada
40150,Orejana
40151,Ortigosa De Pestaño
40901,Ortigosa Del Monte
40152,Otero De Herreros
40154,Pajarejos
40155,Palazuelos De Eresma
40156,Pedraza
40157,Pelayos Del Arroyo
40158,Perosillo
40159,Pinarejos
40160,Pinarnegrillo
40161,Pradales
40162,Prádena
40163,Puebla De Pedraza
40164,Rapariegos
40181,Real Sitio De San Ildefonso
40165,Rebollo
40166,Remondo
40168,Riaguas De San Bartolomé
40170,Riaza
40171,Ribota
40172,Riofrío De Riaza
40173,Roda De Eresma
40174,Sacramenia
40176,Samboal
40177,San Cristóbal De Cuéllar
40178,San Cristóbal De La Vega
40906,San Cristóbal De Segovia
40182,San Martín Y Mudrián
40183,San Miguel De Bernuy
40184,San Pedro De Gaíllos
40179,Sanchonuño
40180,Sangarcía
40185,Santa María La Real De Nieva
40186,Santa Marta Del Cerro
40188,Santiuste De Pedraza
40189,Santiuste De San Juan Bautista
40190,Santo Domingo De Pirón
40191,Santo Tomé Del Puerto
40192,Sauquillo De Cabezas
40193,Sebúlcor
40194,Segovia
40195,Sepúlveda
40196,Sequera De Fresno
40198,Sotillo
40199,Sotosalbos
40200,Tabanera La Luenga
40201,Tolocirio
40206,Torre Val De San Pedro
40202,Torreadrada
40203,Torrecaballeros
40204,Torrecilla Del Pinar
40205,Torreiglesias
40207,Trescasas
40208,Turégano
40210,Urueñas
40211,Valdeprados
40212,Valdevacas De Montejo
40213,Valdevacas Y Guijar
40218,Valle De Tabladillo
40219,Vallelado
40220,Valleruela De Pedraza
40221,Valleruela De Sepúlveda
40214,Valseca
40215,Valtiendas
40216,Valverde Del Majano
40222,Veganzones
40223,Vegas De Matute
40224,Ventosilla Y Tejadilla
40225,Villacastín
40228,Villaverde De Íscar
40229,Villaverde De Montejo
40230,Villeguillo
40231,Yanguas De Eresma
40233,Zarzuela Del Monte
40234,Zarzuela Del Pinar
41001,Aguadulce
41002,Alanís
41003,Albaida Del Aljarafe
41004,Alcalá De Guadaíra
41005,Alcalá Del Río
41006,Alcolea Del Río
41007,"Algaba, La"
41008,Algámitas
41009,Almadén De La Plata
41010,Almensilla
41011,Arahal
41012,Aznalcázar
41013,Aznalcóllar
41014,Badolatosa
41015,Benacazón
41016,Bollullos De La Mitación
41017,Bormujos
41018,Brenes
41019,Burguillos
41020,"Cabezas De San Juan, Las"
41021,Camas
41022,"Campana, La"
41023,Cantillana
41901,Cañada Rosal
41024,Carmona
41025,Carrión De Los Céspedes
41026,Casariche
41027,Castilblanco De Los Arroyos
41028,Castilleja De Guzmán
41029,Castilleja De La Cuesta
41030,Castilleja Del Campo
41031,"Castillo De Las Guardas, El"
41032,Cazalla De La Sierra
41033,Constantina
41034,Coria Del Río
41035,Coripe
41036,"Coronil, El"
41037,"Corrales, Los"
41903,"Cuervo De Sevilla, El"
41038,Dos Hermanas
41039,Écija
41040,Espartinas
41041,Estepa
41042,Fuentes De Andalucía
41043,"Garrobo, El"
41044,Gelves
41045,Gerena
41046,Gilena
41047,Gines
41048,Guadalcanal
41049,Guillena
41050,Herrera
41051,Huévar Del Aljarafe
41902,Isla Mayor
41052,"Lantejuela, La"
41053,Lebrija
41054,Lora De Estepa
41055,Lora Del Río
41056,"Luisiana, La"
41057,"Madroño, El"
41058,Mairena Del Alcor
41059,Mairena Del Aljarafe
41060,Marchena
41061,Marinaleda
41062,Martín De La Jara
41063,"Molares, Los"
41064,Montellano
41065,Morón De La Frontera
41066,"Navas De La Concepción, Las"
41067,Olivares
41068,Osuna
41069,"Palacios Y Villafranca, Los"
41070,Palomares Del Río
41071,Paradas
41072,Pedrera
41073,"Pedroso, El"
41074,Peñaflor
41075,Pilas
41076,Pruna
41077,"Puebla De Cazalla, La"
41078,"Puebla De Los Infantes, La"
41079,"Puebla Del Río, La"
41080,"Real De La Jara, El"
41081,"Rinconada, La"
41082,"Roda De Andalucía, La"
41083,"Ronquillo, El"
41084,"Rubio, El"
41085,Salteras
41086,San Juan De Aznalfarache
41088,San Nicolás Del Puerto
41087,Sanlúcar La Mayor
41089,Santiponce
41090,"Saucejo, El"
41091,Sevilla
41092,Tocina
41093,Tomares
41094,Umbrete
41095,Utrera
41096,Valencina De La Concepción
41097,Villamanrique De La Condesa
41100,Villanueva De San Juan
41098,Villanueva Del Ariscal
41099,Villanueva Del Río Y Minas
41101,Villaverde Del Río
41102,"Viso Del Alcor, El"
42001,Abejar
42003,Adradas
42004,Ágreda
42006,Alconaba
42007,Alcubilla De Avellaneda
42008,Alcubilla De Las Peñas
42009,Aldealafuente
42010,Aldealices
42011,Aldealpozo
42012,Aldealseñor
42013,Aldehuela De Periáñez
42014,"Aldehuelas, Las"
42015,Alentisque
42016,Aliud
42017,Almajano
42018,Almaluez
42019,Almarza
42020,Almazán
42021,Almazul
42022,Almenar De Soria
42023,Alpanseque
42024,Arancón
42025,Arcos De Jalón
42026,Arenillas
42027,Arévalo De La Sierra
42028,Ausejo De La Sierra
42029,Baraona
42030,Barca
42031,Barcones
42032,Bayubas De Abajo
42033,Bayubas De Arriba
42034,Beratón
42035,Berlanga De Duero
42036,Blacos
42037,Bliecos
42038,Borjabad
42039,Borobia
42041,Buberos
42042,Buitrago
42043,Burgo De Osma-Ciudad De Osma
42044,Cabrejas Del Campo
42045,Cabrejas Del Pinar
42046,Calatañazor
42048,Caltojar
42049,Candilichera
